"str","rl","vu","R0","ve1","ve2","wk","q5","q50","q95"
"Moderate Elimination",0,75,2.5,75,50,13,0,0.57,2.01
"Moderate Elimination",0,75,2.5,75,50,14,0,0.71,2.14
"Moderate Elimination",0,75,2.5,75,50,15,0,0.57,2.43
"Moderate Elimination",0,75,2.5,75,50,16,0,0.43,2
"Moderate Elimination",0,75,2.5,75,50,17,0,0.57,1.86
"Moderate Elimination",0,75,2.5,75,50,18,0,0.43,1.58
"Moderate Elimination",0,75,2.5,75,50,19,0,0.36,1.86
"Moderate Elimination",0,75,2.5,75,50,20,0,0.36,1.59
"Moderate Elimination",0,75,2.5,75,50,21,0,0.43,1.58
"Moderate Elimination",0,75,2.5,75,50,22,0,0.29,2
"Moderate Elimination",0,75,2.5,75,50,23,0,0.29,1.58
"Moderate Elimination",0,75,2.5,75,50,24,0,0.29,1.29
"Moderate Elimination",0,75,2.5,75,50,25,0,0.14,1.43
"Moderate Elimination",0,75,2.5,75,50,26,0,0.29,1.29
"Moderate Elimination",0,75,2.5,75,50,27,0,0.43,1.57
"Moderate Elimination",0,75,2.5,75,50,28,0,0.43,1.86
"Moderate Elimination",0,75,2.5,75,50,29,0,0.43,2.14
"Moderate Elimination",0,75,2.5,75,50,30,0,0.5,1.87
"Moderate Elimination",0,75,2.5,75,50,31,0,0.71,2.01
"Moderate Elimination",0,75,2.5,75,50,32,0,0.57,2.43
"Moderate Elimination",0,75,2.5,75,50,33,0,0.57,2.29
"Moderate Elimination",0,75,2.5,75,50,34,0,0.57,1.86
"Moderate Elimination",0,75,2.5,75,50,35,0,0.64,2.15
"Moderate Elimination",0,75,2.5,75,50,36,0,0.57,2.43
"Moderate Elimination",0,75,2.5,75,50,37,0,0.64,2.14
"Moderate Elimination",0,75,2.5,75,50,38,0,0.71,2.16
"Moderate Elimination",0,75,2.5,75,50,39,0,0.71,3
"Moderate Elimination",0,75,2.5,75,50,40,0.14,1.21,3.72
"Moderate Elimination",0,75,2.5,75,50,41,0.14,1.57,4.59
"Moderate Elimination",0,75,2.5,75,50,42,0.28,1.79,4.59
"Moderate Elimination",0,75,2.5,75,50,43,0.14,2.07,5.14
"Moderate Elimination",0,75,2.5,75,50,44,0.29,2.29,5.59
"Moderate Elimination",0,75,2.5,75,50,45,0.28,2.14,5.3
"Moderate Elimination",0,75,2.5,75,50,46,0.14,2.5,5.14
"Moderate Elimination",0,75,2.5,75,50,47,0.29,2.43,5.01
"Moderate Elimination",0,75,2.5,75,50,48,0.28,2.36,5.29
"Moderate Elimination",0,75,2.5,75,50,49,0.42,2.57,5.15
"Moderate Elimination",0,75,2.5,75,50,50,0.14,2.57,5.14
"Moderate Elimination",0,75,2.5,75,50,51,0.29,2.21,5.15
"Moderate Elimination",0,75,2.5,75,50,52,0.29,2.43,4.71
"Moderate Elimination",0,60,2.5,75,50,0,0.86,0.86,1
"Moderate Elimination",0,60,2.5,75,50,1,0.42,1.14,2.14
"Moderate Elimination",0,60,2.5,75,50,2,0.56,1.36,2.43
"Moderate Elimination",0,60,2.5,75,50,3,0.29,1.14,2.43
"Moderate Elimination",0,60,2.5,75,50,4,0.28,1.14,2.72
"Moderate Elimination",0,60,2.5,75,50,5,0.14,1.14,2.58
"Moderate Elimination",0,60,2.5,75,50,6,0,1,2.86
"Moderate Elimination",0,60,2.5,75,50,7,0,1.07,2.72
"Moderate Elimination",0,60,2.5,75,50,8,0,1,2.71
"Moderate Elimination",0,60,2.5,75,50,9,0,1,2.44
"Moderate Elimination",0,60,2.5,75,50,10,0,0.71,2.29
"Moderate Elimination",0,60,2.5,75,50,11,0,0.79,2.57
"Moderate Elimination",0,60,2.5,75,50,12,0,0.71,2.44
"Moderate Elimination",0,60,2.5,75,50,13,0,0.71,2.29
"Moderate Elimination",0,60,2.5,75,50,14,0,0.57,2.58
"Moderate Elimination",0,60,2.5,75,50,15,0,0.57,2.3
"Moderate Elimination",0,60,2.5,75,50,16,0,0.57,2.58
"Moderate Elimination",0,60,2.5,75,50,17,0,0.43,2
"Moderate Elimination",0,60,2.5,75,50,18,0,0.57,2.29
"Moderate Elimination",0,60,2.5,75,50,19,0,0.57,2.01
"Moderate Elimination",0,60,2.5,75,50,20,0,0.43,1.86
"Moderate Elimination",0,60,2.5,75,50,21,0,0.43,1.86
"Moderate Elimination",0,60,2.5,75,50,22,0,0.43,1.73
"Moderate Elimination",0,60,2.5,75,50,23,0,0.29,1.86
"Moderate Elimination",0,60,2.5,75,50,24,0,0.29,1.3
"Moderate Elimination",0,60,2.5,75,50,25,0,0.43,1.43
"Moderate Elimination",0,60,2.5,75,50,26,0,0.29,1.58
"Moderate Elimination",0,60,2.5,75,50,27,0,0.43,1.71
"Moderate Elimination",0,60,2.5,75,50,28,0,0.43,2.14
"Moderate Elimination",0,60,2.5,75,50,29,0,0.57,2.01
"Moderate Elimination",0,60,2.5,75,50,30,0,0.71,2.46
"Moderate Elimination",0,60,2.5,75,50,31,0,0.79,2.72
"Moderate Elimination",0,60,2.5,75,50,32,0,0.71,3.29
"Moderate Elimination",0,60,2.5,75,50,33,0,0.86,3.72
"Moderate Elimination",0,60,2.5,75,50,34,0,0.86,3.43
"Moderate Elimination",0,60,2.5,75,50,35,0,0.86,3.72
"Moderate Elimination",0,60,2.5,75,50,36,0.14,1,3.01
"Moderate Elimination",0,60,2.5,75,50,37,0,0.86,3.73
"Moderate Elimination",0,60,2.5,75,50,38,0.14,0.86,3.16
"Moderate Elimination",0,60,2.5,75,50,39,0,1,3.29
"Moderate Elimination",0,60,2.5,75,50,40,0.14,1.43,3.86
"Moderate Elimination",0,60,2.5,75,50,41,0.14,2,4
"Moderate Elimination",0,60,2.5,75,50,42,0.28,2.14,5.16
"Moderate Elimination",0,60,2.5,75,50,43,0.28,2.21,5.87
"Moderate Elimination",0,60,2.5,75,50,44,0.29,2.43,6.01
"Moderate Elimination",0,60,2.5,75,50,45,0.42,2.57,5.86
"Moderate Elimination",0,60,2.5,75,50,46,0.28,2.5,6.15
"Moderate Elimination",0,60,2.5,75,50,47,0.43,2.36,5.57
"Moderate Elimination",0,60,2.5,75,50,48,0.56,2.79,5.71
"Moderate Elimination",0,60,2.5,75,50,49,0.42,3,5.73
"Moderate Elimination",0,60,2.5,75,50,50,0.56,3,5.43
"Moderate Elimination",0,60,2.5,75,50,51,0.43,2.86,5.46
"Moderate Elimination",0,60,2.5,75,50,52,0.56,2.71,6.15
"Moderate Elimination",0,90,2.5,75,50,0,0.86,0.86,1
"Moderate Elimination",0,90,2.5,75,50,1,0.42,1.14,2.14
"Moderate Elimination",0,90,2.5,75,50,2,0.56,1.36,2.43
"Moderate Elimination",0,90,2.5,75,50,3,0.29,1.14,2.43
"Moderate Elimination",0,90,2.5,75,50,4,0.28,1.29,2.72
"Moderate Elimination",0,90,2.5,75,50,5,0.14,1.29,2.87
"Moderate Elimination",0,90,2.5,75,50,6,0,1,3.01
"Moderate Elimination",0,90,2.5,75,50,7,0,1.14,3.01
"Moderate Elimination",0,90,2.5,75,50,8,0,1,2.89
"Moderate Elimination",0,90,2.5,75,50,9,0,0.71,2.74
"Moderate Elimination",0,90,2.5,75,50,10,0,0.71,2.73
"Moderate Elimination",0,90,2.5,75,50,11,0,0.71,2.72
"Moderate Elimination",0,90,2.5,75,50,12,0,0.57,2.74
"Moderate Elimination",0,90,2.5,75,50,13,0,0.57,2.44
"Moderate Elimination",0,90,2.5,75,50,14,0,0.57,2.73
"Moderate Elimination",0,90,2.5,75,50,15,0,0.5,2.01
"Moderate Elimination",0,90,2.5,75,50,16,0,0.43,2.29
"Moderate Elimination",0,90,2.5,75,50,17,0,0.43,2.15
"Moderate Elimination",0,90,2.5,75,50,18,0,0.43,1.87
"Moderate Elimination",0,90,2.5,75,50,19,0,0.43,1.58
"Moderate Elimination",0,90,2.5,75,50,20,0,0.43,1.71
"Moderate Elimination",0,90,2.5,75,50,21,0,0.43,1.43
"Moderate Elimination",0,90,2.5,75,50,22,0,0.29,1.43
"Moderate Elimination",0,90,2.5,75,50,23,0,0.29,1.44
"Moderate Elimination",0,90,2.5,75,50,24,0,0.29,1.44
"Moderate Elimination",0,90,2.5,75,50,25,0,0.14,1.29
"Moderate Elimination",0,90,2.5,75,50,26,0,0.29,1.29
"Moderate Elimination",0,90,2.5,75,50,27,0,0.29,1.44
"Moderate Elimination",0,90,2.5,75,50,28,0,0.43,1.58
"Moderate Elimination",0,90,2.5,75,50,29,0,0.5,1.73
"Moderate Elimination",0,90,2.5,75,50,30,0,0.43,2.01
"Moderate Elimination",0,90,2.5,75,50,31,0,0.57,2.01
"Moderate Elimination",0,90,2.5,75,50,32,0,0.57,2.43
"Moderate Elimination",0,90,2.5,75,50,33,0,0.57,2.14
"Moderate Elimination",0,90,2.5,75,50,34,0,0.71,2.58
"Moderate Elimination",0,90,2.5,75,50,35,0,0.71,2.44
"Moderate Elimination",0,90,2.5,75,50,36,0,0.71,2.57
"Moderate Elimination",0,90,2.5,75,50,37,0,0.71,2.43
"Moderate Elimination",0,90,2.5,75,50,38,0,0.71,2.01
"Moderate Elimination",0,90,2.5,75,50,39,0,0.71,2.44
"Moderate Elimination",0,90,2.5,75,50,40,0.14,1.14,2.86
"Moderate Elimination",0,90,2.5,75,50,41,0.14,1.57,3.44
"Moderate Elimination",0,90,2.5,75,50,42,0.14,1.64,4.3
"Moderate Elimination",0,90,2.5,75,50,43,0.29,1.57,4.01
"Moderate Elimination",0,90,2.5,75,50,44,0.42,2,4.59
"Moderate Elimination",0,90,2.5,75,50,45,0.42,2,4.86
"Moderate Elimination",0,90,2.5,75,50,46,0.28,1.86,5.57
"Moderate Elimination",0,90,2.5,75,50,47,0.29,1.86,4.88
"Moderate Elimination",0,90,2.5,75,50,48,0.29,2.14,4.71
"Moderate Elimination",0,90,2.5,75,50,49,0.43,2.21,4.31
"Moderate Elimination",0,90,2.5,75,50,50,0.29,2,4.57
"Moderate Elimination",0,90,2.5,75,50,51,0.29,1.93,4.43
"Moderate Elimination",0,90,2.5,75,50,52,0.28,1.86,4
"Moderate Elimination",0,60,2.5,75,75,0,0.86,0.86,1
"Moderate Elimination",0,60,2.5,75,75,1,0.42,1.14,2.14
"Moderate Elimination",0,60,2.5,75,75,2,0.56,1.36,2.43
"Moderate Elimination",0,60,2.5,75,75,3,0.29,1.14,2.43
"Moderate Elimination",0,60,2.5,75,75,4,0.28,1.14,2.72
"Moderate Elimination",0,60,2.5,75,75,5,0.14,1.14,2.58
"Moderate Elimination",0,60,2.5,75,75,6,0,1,2.86
"Moderate Elimination",0,60,2.5,75,75,7,0,1.07,2.72
"Moderate Elimination",0,60,2.5,75,75,8,0,1,2.71
"Moderate Elimination",0,60,2.5,75,75,9,0,1,2.44
"Moderate Elimination",0,60,2.5,75,75,10,0,0.71,2.29
"Moderate Elimination",0,60,2.5,75,75,11,0,0.79,2.57
"Moderate Elimination",0,60,2.5,75,75,12,0,0.71,2.44
"Moderate Elimination",0,60,2.5,75,75,13,0,0.71,2.29
"Moderate Elimination",0,60,2.5,75,75,14,0,0.57,2.58
"Moderate Elimination",0,60,2.5,75,75,15,0,0.57,2.3
"Moderate Elimination",0,60,2.5,75,75,16,0,0.57,2.58
"Moderate Elimination",0,60,2.5,75,75,17,0,0.43,2
"Moderate Elimination",0,60,2.5,75,75,18,0,0.5,2.16
"Moderate Elimination",0,60,2.5,75,75,19,0,0.57,2.44
"Moderate Elimination",0,60,2.5,75,75,20,0,0.29,2.3
"Moderate Elimination",0,60,2.5,75,75,21,0,0.43,1.87
"Moderate Elimination",0,60,2.5,75,75,22,0,0.43,1.61
"Moderate Elimination",0,60,2.5,75,75,23,0,0.29,1.58
"Moderate Elimination",0,60,2.5,75,75,24,0,0.29,2.01
"Moderate Elimination",0,60,2.5,75,75,25,0,0.29,1.44
"Moderate Elimination",0,60,2.5,75,75,26,0,0.29,1.58
"Moderate Elimination",0,60,2.5,75,75,27,0,0.43,1.86
"Moderate Elimination",0,60,2.5,75,75,28,0,0.57,2.01
"Moderate Elimination",0,60,2.5,75,75,29,0,0.71,2.01
"Moderate Elimination",0,60,2.5,75,75,30,0,0.57,2.29
"Moderate Elimination",0,60,2.5,75,75,31,0,0.71,2.16
"Moderate Elimination",0,60,2.5,75,75,32,0,0.57,2.01
"Moderate Elimination",0,60,2.5,75,75,33,0,0.71,2.14
"Moderate Elimination",0,60,2.5,75,75,34,0,0.71,1.88
"Moderate Elimination",0,60,2.5,75,75,35,0,0.79,2.31
"Moderate Elimination",0,60,2.5,75,75,36,0,0.71,2.3
"Moderate Elimination",0,60,2.5,75,75,37,0,0.71,2.29
"Moderate Elimination",0,60,2.5,75,75,38,0,0.86,2.14
"Moderate Elimination",0,60,2.5,75,75,39,0,0.79,2.43
"Moderate Elimination",0,60,2.5,75,75,40,0.14,1.29,3.14
"Moderate Elimination",0,60,2.5,75,75,41,0.14,1.71,3.72
"Moderate Elimination",0,60,2.5,75,75,42,0.14,1.86,4.44
"Moderate Elimination",0,60,2.5,75,75,43,0.14,1.93,5.01
"Moderate Elimination",0,60,2.5,75,75,44,0.29,2,4.73
"Moderate Elimination",0,60,2.5,75,75,45,0.43,1.86,4.44
"Moderate Elimination",0,60,2.5,75,75,46,0.29,1.86,5.01
"Moderate Elimination",0,60,2.5,75,75,47,0.29,2,4.72
"Moderate Elimination",0,60,2.5,75,75,48,0.41,2.07,4.72
"Moderate Elimination",0,60,2.5,75,75,49,0.42,2.14,4.71
"Moderate Elimination",0,60,2.5,75,75,50,0.29,2.14,4.15
"Moderate Elimination",0,60,2.5,75,75,51,0.28,2.21,4.44
"Moderate Elimination",0,60,2.5,75,75,52,0.14,2,4.29
"Moderate Elimination",0,75,2.5,75,90,0,0.86,0.86,1
"Moderate Elimination",0,75,2.5,75,90,1,0.42,1.14,2.14
"Moderate Elimination",0,75,2.5,75,90,2,0.56,1.36,2.43
"Moderate Elimination",0,75,2.5,75,90,3,0.29,1.14,2.43
"Moderate Elimination",0,75,2.5,75,90,4,0.28,1.21,2.72
"Moderate Elimination",0,75,2.5,75,90,5,0.14,1.21,2.87
"Moderate Elimination",0,75,2.5,75,90,6,0,1,3.01
"Moderate Elimination",0,75,2.5,75,90,7,0,1.14,2.86
"Moderate Elimination",0,75,2.5,75,90,8,0,1,3.01
"Moderate Elimination",0,75,2.5,75,90,9,0,0.86,2.58
"Moderate Elimination",0,75,2.5,75,90,10,0,0.71,2.3
"Moderate Elimination",0,75,2.5,75,90,11,0,0.71,2.16
"Moderate Elimination",0,75,2.5,75,90,12,0,0.57,2.29
"Moderate Elimination",0,75,2.5,75,90,13,0,0.57,2.01
"Moderate Elimination",0,75,2.5,75,90,14,0,0.71,2.14
"Moderate Elimination",0,75,2.5,75,90,15,0,0.57,2.43
"Moderate Elimination",0,75,2.5,75,90,16,0,0.43,2
"Moderate Elimination",0,75,2.5,75,90,17,0,0.57,1.86
"Moderate Elimination",0,75,2.5,75,90,18,0,0.43,1.57
"Moderate Elimination",0,75,2.5,75,90,19,0,0.43,1.71
"Moderate Elimination",0,75,2.5,75,90,20,0,0.43,1.71
"Moderate Elimination",0,75,2.5,75,90,21,0,0.43,1.72
"Moderate Elimination",0,75,2.5,75,90,22,0,0.29,1.16
"Moderate Elimination",0,75,2.5,75,90,23,0,0.29,1.29
"Moderate Elimination",0,75,2.5,75,90,24,0,0.14,1.58
"Moderate Elimination",0,75,2.5,75,90,25,0,0.29,1.3
"Moderate Elimination",0,75,2.5,75,90,26,0,0.21,1.43
"Moderate Elimination",0,75,2.5,75,90,27,0,0.29,1.57
"Moderate Elimination",0,75,2.5,75,90,28,0,0.43,1.43
"Moderate Elimination",0,75,2.5,75,90,29,0,0.43,1.58
"Moderate Elimination",0,75,2.5,75,90,30,0,0.43,1.57
"Moderate Elimination",0,75,2.5,75,90,31,0,0.57,1.71
"Moderate Elimination",0,75,2.5,75,90,32,0,0.5,1.86
"Moderate Elimination",0,75,2.5,75,90,33,0,0.64,1.72
"Moderate Elimination",0,75,2.5,75,90,34,0,0.5,1.58
"Moderate Elimination",0,75,2.5,75,90,35,0,0.57,1.58
"Moderate Elimination",0,75,2.5,75,90,36,0,0.43,1.71
"Moderate Elimination",0,75,2.5,75,90,37,0,0.5,1.29
"Moderate Elimination",0,75,2.5,75,90,38,0,0.43,1.58
"Moderate Elimination",0,75,2.5,75,90,39,0,0.43,1.86
"Moderate Elimination",0,75,2.5,75,90,40,0.14,1,2.57
"Moderate Elimination",0,75,2.5,75,90,41,0.14,1.14,3
"Moderate Elimination",0,75,2.5,75,90,42,0.14,1.14,3.15
"Moderate Elimination",0,75,2.5,75,90,43,0.14,1.21,3.45
"Moderate Elimination",0,75,2.5,75,90,44,0.14,1.29,3.44
"Moderate Elimination",0,75,2.5,75,90,45,0.14,1.14,3.16
"Moderate Elimination",0,75,2.5,75,90,46,0.14,1.29,3.29
"Moderate Elimination",0,75,2.5,75,90,47,0,1.29,3.29
"Moderate Elimination",0,75,2.5,75,90,48,0.14,1.21,3.29
"Moderate Elimination",0,75,2.5,75,90,49,0.14,1.29,2.86
"Moderate Elimination",0,75,2.5,75,90,50,0.14,1.29,2.86
"Moderate Elimination",0,75,2.5,75,90,51,0.14,1.43,2.87
"Moderate Elimination",0,75,2.5,75,90,52,0.14,1,2.72
"Moderate Elimination",0,75,2.5,75,75,0,0.86,0.86,1
"Moderate Elimination",0,75,2.5,75,75,1,0.42,1.14,2.14
"Moderate Elimination",0,75,2.5,75,75,2,0.56,1.36,2.43
"Moderate Elimination",0,75,2.5,75,75,3,0.29,1.14,2.43
"Moderate Elimination",0,75,2.5,75,75,4,0.28,1.21,2.72
"Moderate Elimination",0,75,2.5,75,75,5,0.14,1.21,2.87
"Moderate Elimination",0,75,2.5,75,75,6,0,1,3.01
"Moderate Elimination",0,75,2.5,75,75,7,0,1.14,2.86
"Moderate Elimination",0,75,2.5,75,75,8,0,1,3.01
"Moderate Elimination",0,75,2.5,75,75,9,0,0.86,2.58
"Moderate Elimination",0,75,2.5,75,75,10,0,0.71,2.3
"Moderate Elimination",0,75,2.5,75,75,11,0,0.71,2.16
"Moderate Elimination",0,75,2.5,75,75,12,0,0.57,2.29
"Moderate Elimination",0,75,2.5,75,75,13,0,0.57,2.01
"Moderate Elimination",0,75,2.5,75,75,14,0,0.71,2.14
"Moderate Elimination",0,75,2.5,75,75,15,0,0.57,2.43
"Moderate Elimination",0,75,2.5,75,75,16,0,0.43,2
"Moderate Elimination",0,75,2.5,75,75,17,0,0.57,1.72
"Moderate Elimination",0,75,2.5,75,75,18,0,0.43,1.58
"Moderate Elimination",0,75,2.5,75,75,19,0,0.43,1.72
"Moderate Elimination",0,75,2.5,75,75,20,0,0.43,1.86
"Moderate Elimination",0,75,2.5,75,75,21,0,0.29,1.72
"Moderate Elimination",0,75,2.5,75,75,22,0,0.29,1.72
"Moderate Elimination",0,75,2.5,75,75,23,0,0.29,1.72
"Moderate Elimination",0,75,2.5,75,75,24,0,0.14,1.44
"Moderate Elimination",0,75,2.5,75,75,25,0,0.14,1.72
"Moderate Elimination",0,75,2.5,75,75,26,0,0.29,1.43
"Moderate Elimination",0,75,2.5,75,75,27,0,0.29,1.44
"Moderate Elimination",0,75,2.5,75,75,28,0,0.43,1.71
"Moderate Elimination",0,75,2.5,75,75,29,0,0.57,1.86
"Moderate Elimination",0,75,2.5,75,75,30,0,0.5,2.3
"Moderate Elimination",0,75,2.5,75,75,31,0,0.71,1.86
"Moderate Elimination",0,75,2.5,75,75,32,0,0.64,2
"Moderate Elimination",0,75,2.5,75,75,33,0,0.57,1.72
"Moderate Elimination",0,75,2.5,75,75,34,0,0.57,1.86
"Moderate Elimination",0,75,2.5,75,75,35,0,0.57,1.86
"Moderate Elimination",0,75,2.5,75,75,36,0,0.57,1.72
"Moderate Elimination",0,75,2.5,75,75,37,0,0.43,1.57
"Moderate Elimination",0,75,2.5,75,75,38,0,0.5,1.86
"Moderate Elimination",0,75,2.5,75,75,39,0,0.57,2.01
"Moderate Elimination",0,75,2.5,75,75,40,0.14,0.93,2.44
"Moderate Elimination",0,75,2.5,75,75,41,0.14,1.43,3.15
"Moderate Elimination",0,75,2.5,75,75,42,0.14,1.57,3.87
"Moderate Elimination",0,75,2.5,75,75,43,0.14,1.57,4.58
"Moderate Elimination",0,75,2.5,75,75,44,0.28,1.57,4.44
"Moderate Elimination",0,75,2.5,75,75,45,0.28,1.64,4.86
"Moderate Elimination",0,75,2.5,75,75,46,0.14,1.57,4.72
"Moderate Elimination",0,75,2.5,75,75,47,0.29,1.86,3.72
"Moderate Elimination",0,75,2.5,75,75,48,0.14,1.57,3.59
"Moderate Elimination",0,75,2.5,75,75,49,0.29,1.57,3.57
"Moderate Elimination",0,75,2.5,75,75,50,0.29,1.43,3.86
"Moderate Elimination",0,75,2.5,75,75,51,0.28,1.5,3.45
"Moderate Elimination",0,75,2.5,75,75,52,0.29,1.57,3.71
"Moderate Elimination",0,60,2.5,75,90,0,0.86,0.86,1
"Moderate Elimination",0,60,2.5,75,90,1,0.42,1.14,2.14
"Moderate Elimination",0,60,2.5,75,90,2,0.56,1.36,2.43
"Moderate Elimination",0,60,2.5,75,90,3,0.29,1.14,2.43
"Moderate Elimination",0,60,2.5,75,90,4,0.28,1.14,2.72
"Moderate Elimination",0,60,2.5,75,90,5,0.14,1.14,2.58
"Moderate Elimination",0,60,2.5,75,90,6,0,1,2.86
"Moderate Elimination",0,60,2.5,75,90,7,0,1.07,2.72
"Moderate Elimination",0,60,2.5,75,90,8,0,1,2.71
"Moderate Elimination",0,60,2.5,75,90,9,0,1,2.44
"Moderate Elimination",0,60,2.5,75,90,10,0,0.71,2.29
"Moderate Elimination",0,60,2.5,75,90,11,0,0.79,2.57
"Moderate Elimination",0,60,2.5,75,90,12,0,0.71,2.44
"Moderate Elimination",0,60,2.5,75,90,13,0,0.71,2.29
"Moderate Elimination",0,60,2.5,75,90,14,0,0.57,2.58
"Moderate Elimination",0,60,2.5,75,90,15,0,0.57,2.3
"Moderate Elimination",0,60,2.5,75,90,16,0,0.57,2.58
"Moderate Elimination",0,60,2.5,75,90,17,0,0.43,2
"Moderate Elimination",0,60,2.5,75,90,18,0,0.43,2.17
"Moderate Elimination",0,60,2.5,75,90,19,0,0.57,2.31
"Moderate Elimination",0,60,2.5,75,90,20,0,0.43,2.14
"Moderate Elimination",0,60,2.5,75,90,21,0,0.5,1.71
"Moderate Elimination",0,60,2.5,75,90,22,0,0.43,1.72
"Moderate Elimination",0,60,2.5,75,90,23,0,0.29,1.59
"Moderate Elimination",0,60,2.5,75,90,24,0,0.29,1.57
"Moderate Elimination",0,60,2.5,75,90,25,0,0.29,1.71
"Moderate Elimination",0,60,2.5,75,90,26,0,0.29,1.71
"Moderate Elimination",0,60,2.5,75,90,27,0,0.43,2.01
"Moderate Elimination",0,60,2.5,75,90,28,0,0.5,1.86
"Moderate Elimination",0,60,2.5,75,90,29,0,0.57,1.86
"Moderate Elimination",0,60,2.5,75,90,30,0,0.79,2
"Moderate Elimination",0,60,2.5,75,90,31,0,0.71,2.01
"Moderate Elimination",0,60,2.5,75,90,32,0,0.71,2.01
"Moderate Elimination",0,60,2.5,75,90,33,0,0.71,1.86
"Moderate Elimination",0,60,2.5,75,90,34,0,0.71,2.14
"Moderate Elimination",0,60,2.5,75,90,35,0,0.64,2
"Moderate Elimination",0,60,2.5,75,90,36,0,0.57,1.59
"Moderate Elimination",0,60,2.5,75,90,37,0,0.57,1.87
"Moderate Elimination",0,60,2.5,75,90,38,0,0.57,1.86
"Moderate Elimination",0,60,2.5,75,90,39,0,0.57,1.86
"Moderate Elimination",0,60,2.5,75,90,40,0.14,1,2.57
"Moderate Elimination",0,60,2.5,75,90,41,0.14,1.29,3.71
"Moderate Elimination",0,60,2.5,75,90,42,0.29,1.57,4.01
"Moderate Elimination",0,60,2.5,75,90,43,0.14,1.57,4.43
"Moderate Elimination",0,60,2.5,75,90,44,0.14,1.64,4.14
"Moderate Elimination",0,60,2.5,75,90,45,0.28,1.71,4.29
"Moderate Elimination",0,60,2.5,75,90,46,0.14,1.57,4.71
"Moderate Elimination",0,60,2.5,75,90,47,0.28,1.43,4.57
"Moderate Elimination",0,60,2.5,75,90,48,0.29,1.64,4.57
"Moderate Elimination",0,60,2.5,75,90,49,0.29,1.79,4.29
"Moderate Elimination",0,60,2.5,75,90,50,0.29,1.57,4
"Moderate Elimination",0,60,2.5,75,90,51,0.14,1.57,4.15
"Moderate Elimination",0,60,2.5,75,90,52,0.14,1.57,3.44
"Moderate Elimination",0,90,2.5,75,75,0,0.86,0.86,1
"Moderate Elimination",0,90,2.5,75,75,1,0.42,1.14,2.14
"Moderate Elimination",0,90,2.5,75,75,2,0.56,1.36,2.43
"Moderate Elimination",0,90,2.5,75,75,3,0.29,1.14,2.43
"Moderate Elimination",0,90,2.5,75,75,4,0.28,1.29,2.72
"Moderate Elimination",0,90,2.5,75,75,5,0.14,1.29,2.87
"Moderate Elimination",0,90,2.5,75,75,6,0,1,3.01
"Moderate Elimination",0,90,2.5,75,75,7,0,1.14,3.01
"Moderate Elimination",0,90,2.5,75,75,8,0,1,2.89
"Moderate Elimination",0,90,2.5,75,75,9,0,0.71,2.74
"Moderate Elimination",0,90,2.5,75,75,10,0,0.71,2.73
"Moderate Elimination",0,90,2.5,75,75,11,0,0.71,2.72
"Moderate Elimination",0,90,2.5,75,75,12,0,0.57,2.74
"Moderate Elimination",0,90,2.5,75,75,13,0,0.57,2.44
"Moderate Elimination",0,90,2.5,75,75,14,0,0.57,2.73
"Moderate Elimination",0,90,2.5,75,75,15,0,0.5,2.01
"Moderate Elimination",0,90,2.5,75,75,16,0,0.43,2.29
"Moderate Elimination",0,90,2.5,75,75,17,0,0.43,2.29
"Moderate Elimination",0,90,2.5,75,75,18,0,0.43,2.01
"Moderate Elimination",0,90,2.5,75,75,19,0,0.43,1.59
"Moderate Elimination",0,90,2.5,75,75,20,0,0.43,1.86
"Moderate Elimination",0,90,2.5,75,75,21,0,0.29,1.58
"Moderate Elimination",0,90,2.5,75,75,22,0,0.29,1.43
"Moderate Elimination",0,90,2.5,75,75,23,0,0.14,1.29
"Moderate Elimination",0,90,2.5,75,75,24,0,0.14,1.15
"Moderate Elimination",0,90,2.5,75,75,25,0,0.14,1.14
"Moderate Elimination",0,90,2.5,75,75,26,0,0.29,1.29
"Moderate Elimination",0,90,2.5,75,75,27,0,0.29,1.44
"Moderate Elimination",0,90,2.5,75,75,28,0,0.43,1.44
"Moderate Elimination",0,90,2.5,75,75,29,0,0.57,1.71
"Moderate Elimination",0,90,2.5,75,75,30,0,0.57,1.43
"Moderate Elimination",0,90,2.5,75,75,31,0,0.71,1.86
"Moderate Elimination",0,90,2.5,75,75,32,0,0.57,1.58
"Moderate Elimination",0,90,2.5,75,75,33,0,0.57,1.43
"Moderate Elimination",0,90,2.5,75,75,34,0,0.57,1.44
"Moderate Elimination",0,90,2.5,75,75,35,0,0.43,1.72
"Moderate Elimination",0,90,2.5,75,75,36,0,0.43,1.58
"Moderate Elimination",0,90,2.5,75,75,37,0,0.43,1.57
"Moderate Elimination",0,90,2.5,75,75,38,0,0.43,1.71
"Moderate Elimination",0,90,2.5,75,75,39,0,0.57,1.71
"Moderate Elimination",0,90,2.5,75,75,40,0.14,0.93,2.29
"Moderate Elimination",0,90,2.5,75,75,41,0.14,1.21,2.72
"Moderate Elimination",0,90,2.5,75,75,42,0.14,1.14,3.29
"Moderate Elimination",0,90,2.5,75,75,43,0.29,1.43,3.44
"Moderate Elimination",0,90,2.5,75,75,44,0.28,1.29,3.72
"Moderate Elimination",0,90,2.5,75,75,45,0.14,1.29,3.86
"Moderate Elimination",0,90,2.5,75,75,46,0,1.36,3.6
